Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Features,Features (english),Product link
Robot de cuisine,Kitchen Robot Cooking Machine,MORPHY RICHARDS,carrefour,5011832035837,Morphy Richards 48988 - Blender Food Fusion - Rouge MORPHY RICHARDS,Morphy Richards 48988 - Blender Food Fusion - Rouge MORPHY RICHARDS,https://www.carrefour.frhttps://media.carrefour.fr/medias/4dda24650b023edfbff0f018c54805b2/p_540x540/79861b10c0e44063a126381ff3e6dd8c-image.jpg,99.99,119.9,EUR,"
Description
Caractéristiques:

    Blender Food Fusion
    Puissance 550 W
    4 vitesses + pulse
    Pichet en verre 1,5 l
    Couvercle hermétique avec bouchon doseur
    De couleur rouge, il permet d'émulsionner les aliments, préparer les soupes et des coctails parfaitement homogènes.
    4 niveaux de puissance et la touche turbo (puissance de 800 W). Son bol mélangeur en verre est d'une capacité de 1,5 l. Le couvercle comporte un mesureur.
Caractéristiques / AccéssoiresD'autres caractéristiques:

Marque  Morphy Richards
Gamme de produits  Food Fusion
Référence constructeur 48988
Couleur  Rouge
Matière principale du corps  Acier Inoxydable
Nature du bol  Verre
Autres caractéristiques  Couvercle hermétique avec bouchon doseur
Type de robot  Blender
Fonctions principales  Mixer, Emulsionner, Cocktails
Glace pilée  oui
Capacité du bol principal  1,5 litres
Puissance  550 Watts
Nombre de vitesse(s)  4
Fonction Pulse  oui
Bol gradué  oui
Livre de recettes  Oui
Compatible lave-vaisselle  Oui, les accessoires
Range-cordon  oui
Dimensions (l x p x h) en mm  365 x 230 x 270
Poids en kg  4,9 Kg

","Description
Characteristics:

Blender Food Fusion
Power 550 W
4 speeds + pulse
1.5 l glass pitcher
Hermetic lid with measuring cap
Red in color, it makes it possible to emulsify food, prepare perfectly homogeneous soups and cocktails.
4 power levels and the turbo button (power 800 W). Its glass mixing bowl has a capacity of 1.5 l. The cover has a measurer.
Features / Accessories Other features:

Brand Morphy Richards
Food Fusion product line
Manufacturer's reference number 48988
Red color
Main body material Stainless steel
Type of bowl Glass
Other features Hermetic lid with measuring cap
Robot type Blender
Main functions Mixer, Emulsify, Cocktails
Crushed ice yes
Main bowl capacity 1.5 liters
Power 550 Watts
Number of speed (s) 4
Pulse function yes
Graduated bowl yes
Recipe book Yes
Dishwasher safe Yes, the accessories
Cord holder yes
Dimensions (W x D x H) in mm 365 x 230 x 270
Weight in kg 4.9 Kg",https://www.carrefour.fr/p/morphy-richards-48988-blender-food-fusion-rouge-5011832035837?s=2417
Robot de cuisine,Kitchen Robot Cooking Machine,NUTRIBULLET,carrefour,3291480775909,Nutribullet Blender Et Extracteur De Nutriments - 2 L -  Marron NUTRIBULLET,Nutribullet Blender And Nutrient Extractor - 2 L - Brown NUTRIBULLET,https://www.carrefour.frhttps://media.carrefour.fr/medias/6652b3f738f233fe8f67730f507deb50/p_540x540/b4d6988b8bd7494cbae01e103e147d4d-image.jpg,106.68,114.36,EUR,"
Description
de la marque nutribullet. en achetant ce produit, vous profiterez d'une garantie de 2 ans !
","Description
from the nutribullet brand. by purchasing this product you will enjoy a 2 year warranty!",https://www.carrefour.fr/p/nutribullet-blender-et-extracteur-de-nutriments-2-l-marron-3291480775909?s=2145
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3016661151378,Blender 600w 2l 2vit 4 Lames Bol Plastique Rouge Moulinex - Lm420510 MOULINEX,Blender 600w 2l 2vit 4 Blades Moulinex Red Plastic Bowl - Lm420510 MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/962f4f9b95f537848540be7215ca439c/p_540x540/05f5587cc6184a898a11f36a03d010bf-image.jpg,68.53,68.53,EUR,"
Description
Blender BlendForce 2 L - Mixez au quotidien sans effort - IL est équipé de 4 lames démontables pour un mélange parfait sans aucun morceau et un entretien facilité - Nouveau système sécurisé du verrouillage automatique sur la base (Smart Lock) pour que les lames soient parfaitement immobilisées lorsque vous verrouillez le bol - Système de refroidissement par air du moteur pour empêcher la surchauffe et utiliser l'appareil de façon continu jusqu'à 3 minutes - 2 vitesses + 1 fonction pulse pour tout types de textures - Fonction glace pilée - Bol en plastique de 1,25 L utile et verre mesureur - Pieds anti-dérapants - Coloris rouge - Puissance 550 W - Garantie 2 ans.
","Description
Blender BlendForce 2 L - Mix effortlessly every day - It is equipped with 4 removable blades for a perfect mixture without any pieces and easy maintenance - New secure system of automatic locking on the base (Smart Lock) so that the blades are perfectly immobilized when you lock the bowl - Motor air cooling system to prevent overheating and use the appliance continuously for up to 3 minutes - 2 speeds + 1 pulse function for all types of textures - Crushed ice function - Plastic bowl 1.25 L useful and measuring glass - Non-slip feet - Red color - Power 550 W - 2 year warranty.",https://www.carrefour.fr/p/blender-600w-2l-2vit-4-lames-bol-plastique-rouge-moulinex-lm420510-3016661151378?s=2415
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3016661151378,Blender 600w 2l 2vit 4 Lames Bol Plastique Rouge Moulinex - Lm420510 MOULINEX,Blender 600w 2l 2vit 4 Blades Moulinex Red Plastic Bowl - Lm420510 MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/962f4f9b95f537848540be7215ca439c/p_540x540/05f5587cc6184a898a11f36a03d010bf-image.jpg,62.65,62.65,EUR,"
Description
Blender BlendForce 2 L - Mixez au quotidien sans effort - IL est équipé de 4 lames démontables pour un mélange parfait sans aucun morceau et un entretien facilité - Nouveau système sécurisé du verrouillage automatique sur la base (Smart Lock) pour que les lames soient parfaitement immobilisées lorsque vous verrouillez le bol - Système de refroidissement par air du moteur pour empêcher la surchauffe et utiliser l'appareil de façon continu jusqu'à 3 minutes - 2 vitesses + 1 fonction pulse pour tout types de textures - Fonction glace pilée - Bol en plastique de 1,25 L utile et verre mesureur - Pieds anti-dérapants - Coloris rouge - Puissance 550 W - Garantie 2 ans.
","Description
Blender BlendForce 2 L - Mix effortlessly every day - It is equipped with 4 removable blades for a perfect mixture without any pieces and easy maintenance - New secure system of automatic locking on the base (Smart Lock) so that the blades are perfectly immobilized when you lock the bowl - Motor air cooling system to prevent overheating and use the appliance continuously for up to 3 minutes - 2 speeds + 1 pulse function for all types of textures - Crushed ice function - Plastic bowl 1.25 L useful and measuring glass - Non-slip feet - Red color - Power 550 W - 2 year warranty.",https://www.carrefour.fr/p/blender-600w-2l-2vit-4-lames-bol-plastique-rouge-moulinex-lm420510-3016661151378?s=2419
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3016661152085,Moulinex Lm965b10 - Blender Chauffant 2l - 1300w - 6 Lames Inox-8 Prog MOULINEX,Moulinex Lm965b10 - Heating Blender 2l - 1300w - 6 Stainless Steel Blades-8 Prog MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/681f0334eff630bf93273c7b42abd80e/p_540x540/98efb15e436140e98e85ca3368b5952b-image.jpg,192.62,192.62,EUR,"
Description
de la marque moulinex. en achetant ce produit, vous profiterez d'une garantie de 2 ans !
","Description
of the moulinex brand. by purchasing this product you will enjoy a 2 year warranty!",https://www.carrefour.fr/p/moulinex-lm965b10-blender-chauffant-2l-1300w-6-lames-inox-8-prog-3016661152085?s=2419
Robot de cuisine,Kitchen Robot Cooking Machine,BEKO,carrefour,8690842155901,"Beko Tbn7602w - Blender - Puissance :  600 W - Bol Verre 1,75 L - 3 Vi BEKO",Beko Tbn7602w - Blender - Power: 600 W - Glass bowl 1.75 L - 3 Vi BEKO,https://www.carrefour.frhttps://media.carrefour.fr/medias/ff12ec84ded93a4a8bd67c6474a9f5fa/p_540x540/c245acb37ab74bbdb448de4ed319c656-image.jpg,65.18,65.18,EUR,"
Description
Blender - Puissance :  600 W - Bol verre 1,75 L - 3 vitesses + Pulse - 4 lames en étoile - Pieds antidérapants-  Bol verre gradué et thermorésistant
","Description
Blender - Power: 600 W - 1.75 L glass bowl - 3 speeds + Pulse - 4 star blades - Non-slip feet - Graduated and heat-resistant glass bowl",https://www.carrefour.fr/p/beko-tbn7602w-blender-puissance-600-w-bol-verre-1-75-l-3-vi-8690842155901?s=2419
Robot de cuisine,Kitchen Robot Cooking Machine,BEKO,carrefour,8690842155901,"Beko Tbn7602w - Blender - Puissance :  600 W - Bol Verre 1,75 L - 3 Vi BEKO",Beko Tbn7602w - Blender - Power: 600 W - Glass bowl 1.75 L - 3 Vi BEKO,https://www.carrefour.frhttps://media.carrefour.fr/medias/ff12ec84ded93a4a8bd67c6474a9f5fa/p_540x540/c245acb37ab74bbdb448de4ed319c656-image.jpg,71.33,71.33,EUR,"
Description
Blender - Puissance :  600 W - Bol verre 1,75 L - 3 vitesses + Pulse - 4 lames en étoile - Pieds antidérapants-  Bol verre gradué et thermorésistant
","Description
Blender - Power: 600 W - 1.75 L glass bowl - 3 speeds + Pulse - 4 star blades - Non-slip feet - Graduated and heat-resistant glass bowl",https://www.carrefour.fr/p/beko-tbn7602w-blender-puissance-600-w-bol-verre-1-75-l-3-vi-8690842155901?s=2415
Balance de cuisine intelligente,Smart Kitchen Scale,TEFAL,carrefour,3168430267961,Batterie De Cuisine 10 Pieces Revetement Anti-adhésif Tous Feux Dont Induction TEFAL,Cookware 10 Pieces Non-stick Coating All Fires Including TEFAL Induction,https://www.carrefour.frhttps://media.carrefour.fr/medias/c2517245470831e09f7bcf9c0b4a6669/p_540x540/2c269c09e2c64fe4a97932d60efa83fa-image.jpg,151.41,184.9,EUR,"
Description
Ingenio EXCEPTION, la gamme tous feux dont induction pour vous permettre de réinventer votre cuisine ! Avec sa poignée amovible, cuisinez de la plaque au four, servez directement a table et conservez les restes au réfrigérateur. Profitez aussi de sa parfaite empilabilité pour un gain de place maximal dans vos placards.
","Description
Ingenio EXCEPTION, the all-burner range including induction, allowing you to reinvent your kitchen! With its removable handle, cook from the plate in the oven, serve directly at the table and keep any leftovers in the refrigerator. Take advantage of its perfect stackability for maximum space saving in your cupboards.",https://www.carrefour.fr/p/batterie-de-cuisine-10-pieces-revetement-anti-adhesif-tous-feux-dont-induction-3168430267961?s=2399
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3016661137068,Moulinex Lm300141 Blender Classique Faciclic - Blanc MOULINEX,Moulinex Lm300141 Classic Faciclic Blender - White MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/5b31acb8b45634ec9fcd0547dbee50c1/p_540x540/053019e70b97424998a5a9ea666ced01-image.jpg,48.43,48.43,EUR,"
Description
Blender - Capacité 1,25 L utile - 2 vitesses + pulse - Lames amovibles - Systeme Faciclic - Coloris blanc
","Description
Blender - 1.25 L useful capacity - 2 speeds + pulse - Removable blades - Faciclic system - White color",https://www.carrefour.fr/p/moulinex-lm300141-blender-classique-faciclic-blanc-3016661137068?s=2419
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3016661137068,Moulinex Lm300141 Blender Classique Faciclic - Blanc MOULINEX,Moulinex Lm300141 Classic Faciclic Blender - White MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/5b31acb8b45634ec9fcd0547dbee50c1/p_540x540/053019e70b97424998a5a9ea666ced01-image.jpg,58.08,58.08,EUR,"
Description
Blender - Capacité 1,25 L utile - 2 vitesses + pulse - Lames amovibles - Systeme Faciclic - Coloris blanc
","Description
Blender - 1.25 L useful capacity - 2 speeds + pulse - Removable blades - Faciclic system - White color",https://www.carrefour.fr/p/moulinex-lm300141-blender-classique-faciclic-blanc-3016661137068?s=2415
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3016661153723,Moulinex Lm430810 Blender Blendforce - Verre - Noir MOULINEX,Moulinex Lm430810 Blender Blendforce - Glass - Black MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/6680281b968a32e8b2c05cbf422a8347/p_540x540/500c7c8666bb463ba92ab7abf697027d-image.jpg,62.02,62.02,EUR,"
Description
MOULINEX LM430810 Blender Blendforce - Verre - Noir - Mixer au quotidien sans effort : Smart Lock pour des mixages sans effort  - Blender mixeur puissant : 800W - Bol en verre grande capacité : 1,75L : Technologie Air Cooling : Systeme de refroidissement par air - Fonction glace pilée - Ventouses intégrées - Verre doseur
","Description
MOULINEX LM430810 Blender Blendforce - Glass - Black - Effortless daily mixer: Smart Lock for effortless mixing - Powerful mixer blender: 800W - Large capacity glass bowl: 1.75L: Air Cooling technology: Air cooling system - Function crushed ice - Integrated suction cups - Measuring cup",https://www.carrefour.fr/p/moulinex-lm430810-blender-blendforce-verre-noir-3016661153723?s=2155
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3016661137068,Moulinex Lm300141 Blender Classique Faciclic - Blanc MOULINEX,Moulinex Lm300141 Classic Faciclic Blender - White MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/5b31acb8b45634ec9fcd0547dbee50c1/p_540x540/053019e70b97424998a5a9ea666ced01-image.jpg,56,56,EUR,"
Description
Blender - Capacité 1,25 L utile - 2 vitesses + pulse - Lames amovibles - Systeme Faciclic - Coloris blanc
","Description
Blender - 1.25 L useful capacity - 2 speeds + pulse - Removable blades - Faciclic system - White color",https://www.carrefour.fr/p/moulinex-lm300141-blender-classique-faciclic-blanc-3016661137068?s=2096
Centrales électriques CA,AC Power Stations,FAGOR,carrefour,3508510091916,Fagor Fg219 Centrale Vapeur 6 Bar - 140 G / Min - Violet FAGOR,Fagor Fg219 Central Steam 6 Bar - 140 G / Min - Violet FAGOR,https://www.carrefour.frhttps://media.carrefour.fr/medias/0e4bd90acf3037b1a5c3031765476d58/p_540x540/7b6a17280a814fbf9ee151eb0688f04c-image.jpg,124.63,154.9,EUR,"
Description
3000W - Capacité : 1,7L - Pression : 6 bars - Débit vapeur : 140 g/min - Pressing : 240 g/min - Semelle en céramique - Thermostat variable - Fonction anticalcaire et auto-nettoyante - Arret automatique - Double range cordon - Vapeur verticale - Bouton ON/OFF - Garantie : 2 ans
","Description
3000W - Capacity: 1.7L - Pressure: 6 bars - Steam flow: 140 g / min - Pressing: 240 g / min - Ceramic soleplate - Variable thermostat - Anti-limescale and self-cleaning function - Automatic shut-off - Double cord range - Steam vertical - ON / OFF button - Guarantee: 2 years",https://www.carrefour.fr/p/fagor-fg219-centrale-vapeur-6-bar-140-g-min-violet-3508510091916?s=2399
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3045380019447,Blender - Moulinex - Lm46en10 Eco Respect - Noir MOULINEX,Blender - Moulinex - Lm46en10 Eco Respect - Noir MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/ccddfca7f257314f84b19d62c29b48a4/p_540x540/678a6850f04440f2a3b5b66863d3bcab-image.jpg,186.25,186.25,EUR,"
Description
LM46EN10 BLENDER ECO RESPECT
","Description
LM46EN10 BLENDER ECO RESPECT",https://www.carrefour.fr/p/blender-moulinex-lm46en10-eco-respect-noir-3045380019447?s=2145
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3016661137068,Moulinex Lm300141 Blender Classique Faciclic - Blanc MOULINEX,Moulinex Lm300141 Classic Faciclic Blender - White MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/5b31acb8b45634ec9fcd0547dbee50c1/p_540x540/053019e70b97424998a5a9ea666ced01-image.jpg,52.63,52.63,EUR,"
Description
Blender - Capacité 1,25 L utile - 2 vitesses + pulse - Lames amovibles - Systeme Faciclic - Coloris blanc
","Description
Blender - 1.25 L useful capacity - 2 speeds + pulse - Removable blades - Faciclic system - White color",https://www.carrefour.fr/p/moulinex-lm300141-blender-classique-faciclic-blanc-3016661137068?s=2145
Robot de cuisine,Kitchen Robot Cooking Machine,MOULINEX,carrefour,3016661153723,Moulinex Lm430810 Blender Blendforce - Verre - Noir MOULINEX,Moulinex Lm430810 Blender Blendforce - Glass - Black MOULINEX,https://www.carrefour.frhttps://media.carrefour.fr/medias/6680281b968a32e8b2c05cbf422a8347/p_540x540/500c7c8666bb463ba92ab7abf697027d-image.jpg,61.64,61.64,EUR,"
Description
MOULINEX LM430810 Blender Blendforce - Verre - Noir - Mixer au quotidien sans effort : Smart Lock pour des mixages sans effort  - Blender mixeur puissant : 800W - Bol en verre grande capacité : 1,75L : Technologie Air Cooling : Systeme de refroidissement par air - Fonction glace pilée - Ventouses intégrées - Verre doseur
","Description
MOULINEX LM430810 Blender Blendforce - Glass - Black - Effortless daily mixer: Smart Lock for effortless mixing - Powerful mixer blender: 800W - Large capacity glass bowl: 1.75L: Air Cooling technology: Air cooling system - Function crushed ice - Integrated suction cups - Measuring cup",https://www.carrefour.fr/p/moulinex-lm430810-blender-blendforce-verre-noir-3016661153723?s=2145
Centrales électriques CA,AC Power Stations,PHILIPS,carrefour,8710103840510,Philips Gc9610/20 Perfect Care Elite Centrale Vapeur - Bleu/blanc PHILIPS,Philips GC9610 / 20 Perfect Care Elite Central Steamer - Blue / white PHILIPS,https://www.carrefour.frhttps://media.carrefour.fr/medias/ea3cf4b092e73bd0a77a75e96944a5d0/p_540x540/9548ecaec6124f2eaa6bedc32df10701-image.jpg,194.99,226.45,EUR,"
Description
PHILIPS GC9610/20 Centrale Vapeur Perfect Care Elite - 7 bars - 1.8L amovible - 135g/min -  Effet pressing jusqu'a 490 g  - Technologie Optimal TEMP, Réglage automatique de la température  - Débit de vapeur continue - Défroissage vertical  - Systeme anticalcaire  - Vérou de sécurité - arret automatique  - Mode ECO.
","Description
PHILIPS GC9610 / 20 Perfect Care Elite Steam Unit - 7 bars - 1.8L removable - 135g / min - Steam boost up to 490 g - Optimal TEMP technology, Automatic temperature adjustment - Continuous steam flow - Vertical anti-crease - Anti-limescale system - Safety lock - automatic shutdown - ECO mode.",https://www.carrefour.fr/p/philips-gc9610-20-perfect-care-elite-centrale-vapeur-bleu-blanc-8710103840510?s=2419
